alumno,PERIODO,COD CURSO,NOMBRE CURSO,SECCION,SESION-GRUPO,TIPO NOTA,NUM NOTA,PUNTAJE,PROMEDIO FINAL
130,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,19,14
133,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,14,14
133,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,15,14
133,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,11,14
133,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,14,14
133,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,14,14
134,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,13,13
134,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,7,13
134,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,15,13
134,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,14,13
134,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,16,13
142,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,16,16
142,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,13,16
142,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,15,16
142,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,17,16
142,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,18,16
146,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,14,14
146,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,17,14
146,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,11,14
146,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,13,14
146,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,14,14
147,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,15,15
147,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,14,15
147,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,18,15
147,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,14,15
147,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,14,15
84,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,14,14
84,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,10,14
84,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,11,14
84,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,17,14
84,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,19,14
148,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,14,14
148,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,16,14
148,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,12,14
148,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,14,14
148,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,14,14
85,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,16,16
85,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,14,16
85,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,13,16
85,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,17,16
85,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,18,16
6,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,8,8
6,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,3,8
6,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,0,8
6,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,15,8
6,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,15,8
235,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,12,12
235,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,4,12
235,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,17,12
235,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,13,12
235,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,16,12
87,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,14,14
87,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,7,14
87,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,13,14
87,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,17,14
87,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,19,14
10,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,12,12
10,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,8,12
10,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,15,12
10,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,12,12
10,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,14,12
67,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,14,14
67,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,12,14
67,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,17,14
67,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,12,14
67,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,14,14
167,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,14,14
167,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,13,14
167,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,11,14
167,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,14,14
167,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,16,14
169,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,15,15
169,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,16,15
169,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,13,15
169,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,13,15
169,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,16,15
175,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,15,15
175,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,16,15
175,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,17,15
175,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,13,15
175,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,14,15
92,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,13,13
92,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,12,13
92,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,15,13
92,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,13,13
92,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,14,13
45,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,15,15
45,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,13,15
45,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,17,15
45,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,15,15
45,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,15,15
181,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,15,15
181,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,18,15
181,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,11,15
181,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,14,15
181,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,14,15
185,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,14,14
185,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,17,14
185,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,11,14
185,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,13,14
185,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,14,14
190,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,16,16
190,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,19,16
190,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,17,16
190,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,13,16
190,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,14,16
194,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,15,15
194,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,17,15
194,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,11,15
194,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,13,15
194,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,16,15
50,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,18,18
50,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,19,18
50,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,14,18
50,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,17,18
50,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,19,18
57,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,8,8
57,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,6,8
57,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,0,8
57,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,12,8
57,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,14,8
200,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,15,15
200,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,14,15
200,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,16,15
200,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,13,15
200,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,16,15
91,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,14,14
91,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,8,14
91,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,17,14
91,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,16,14
91,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,18,14
203,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,13,13
203,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,12,13
203,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,12,13
203,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,13,13
203,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,16,13
75,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,15,15
75,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,15,15
75,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,16,15
75,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,13,15
75,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,16,15
205,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,16,16
205,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,18,16
205,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,17,16
205,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,13,16
205,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,16,16
14,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,14,14
14,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,13,14
14,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,11,14
14,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,13,14
14,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,16,14
214,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,14,14
214,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,1.00,5,14
214,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,2.00,17,14
214,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Evaluación Continua,3.00,17,14
214,2019 - 2,GH1002,Arte y Tecnología,3,Laboratorio 3.00,Proyecto,1.00,19,14
94,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,12,12
94,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,14,12
94,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,0,12
94,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,16,12
94,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,15,12
96,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,19,19
96,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,19,19
96,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,19,19
96,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,18,19
96,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,18,19
97,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,13,13
97,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,16,13
97,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,14,13
97,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,11,13
97,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,12,13
259,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,RET,RET
259,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,RET,RET
259,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,RET,RET
259,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,RET,RET
259,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,RET,RET
21,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,15,15
21,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,15,15
21,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,17,15
21,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,15,15
21,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,15,15
102,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,15,15
102,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,15,15
102,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,16,15
102,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,16,15
102,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,15,15
43,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,0,0
43,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,0,0
43,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,0,0
43,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,0,0
43,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,0,0
58,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,16,16
58,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,18,16
58,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,15,16
58,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,14,16
58,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,16,16
51,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,14,14
51,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,10,14
51,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,18,14
51,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,14,14
51,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,16,14
60,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,13,13
60,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,17,13
60,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,0,13
60,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,14,13
60,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,17,13
115,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,18,18
115,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,18,18
115,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,17,18
115,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,18,18
115,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,18,18
81,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,14,14
81,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,15,14
81,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,15,14
81,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,11,14
81,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,13,14
71,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,8,8
71,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,16,8
71,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,16,8
71,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,0,8
71,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,0,8
30,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,12,12
30,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,14,12
30,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,0,12
30,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,14,12
30,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,16,12
117,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,15,15
117,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,14,15
117,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,15,15
117,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,15,15
117,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,16,15
118,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,11,11
118,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,0,11
118,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,15,11
118,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,15,11
118,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,16,11
120,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,19,19
120,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,19,19
120,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,19,19
120,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,18,19
120,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,18,19
82,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,12,12
82,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,14,12
82,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,0,12
82,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,15,12
82,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,16,12
229,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,15,15
229,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,15,15
229,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,15,15
229,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,16,15
229,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,15,15
129,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,14,14
129,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,19,14
129,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,14,14
129,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,11,14
129,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,12,14
137,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,16,16
137,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,17,16
137,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,13,16
137,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,16,16
