alumno,PERIODO,COD CURSO,NOMBRE CURSO,SECCION,SESION-GRUPO,TIPO NOTA,NUM NOTA,PUNTAJE,PROMEDIO FINAL
88,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto,1.00,18,16
88,2019 - 2,IN0054,Estadística y Probabilidades,2,Teoria 2.00,Proyecto a semana 8,1.00,17,16
153,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,10,10
153,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,9,10
153,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,5,10
153,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,12,10
153,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,11,10
153,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,14,10
153,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,14,10
50,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,12,12
50,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,11,12
50,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,7,12
50,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,12,12
50,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,11,12
50,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,14,12
50,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,13,12
22,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,13,13
22,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,12,13
22,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,5,13
22,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,14,13
22,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,14,13
22,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,14,13
22,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,13,13
53,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,13,13
53,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,12,13
53,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,9,13
53,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,11,13
53,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,11,13
53,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,16,13
53,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,16,13
57,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,RET,RET
57,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,RET,RET
57,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,RET,RET
57,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,RET,RET
57,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,RET,RET
57,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,RET,RET
57,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,RET,RET
23,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,10,10
23,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,11,10
23,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,7,10
23,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,10,10
23,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,12,10
23,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,11,10
23,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,12,10
152,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,10,10
152,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,8,10
152,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,5,10
152,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,8,10
152,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,9,10
152,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,16,10
152,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,15,10
80,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,13,13
80,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,12,13
80,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,6,13
80,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,12,13
80,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,14,13
80,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,14,13
80,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,13,13
91,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,13,13
91,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,11,13
91,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,9,13
91,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,13,13
91,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,13,13
91,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,16,13
91,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,15,13
145,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,6,6
145,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,6,6
145,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,5,6
145,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,4,6
145,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,6,6
145,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,8,6
145,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,14,6
100,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,15,15
100,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,15,15
100,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,8,15
100,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,16,15
100,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,14,15
100,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,14,15
100,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,11,15
102,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,14,14
102,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,12,14
102,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,6,14
102,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,15,14
102,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,16,14
102,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,14,14
102,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,11,14
124,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,10,10
124,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,10,10
124,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,8,10
124,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,13,10
124,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,15,10
124,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,16,10
124,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,15,10
131,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,10,10
131,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,10,10
131,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,6,10
131,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,9,10
131,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,12,10
131,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,11,10
131,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,12,10
2,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,10,10
2,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,6,10
2,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,5,10
2,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,11,10
2,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,13,10
2,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,16,10
2,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,15,10
7,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,13,13
7,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,13,13
7,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,6,13
7,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,11,13
7,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,13,13
7,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,14,13
7,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,11,13
147,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,RET,RET
147,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,RET,RET
147,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,RET,RET
147,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,RET,RET
147,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,RET,RET
147,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,RET,RET
147,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,RET,RET
114,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,7,7
114,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,5,7
114,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,5,7
114,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,11,7
114,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,13,7
114,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,6,7
114,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,14,7
30,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,14,14
30,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,12,14
30,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,6,14
30,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,13,14
30,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,13,14
30,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,16,14
30,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,14,14
19,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,10,10
19,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,6,10
19,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,4,10
19,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,11,10
19,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,9,10
19,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,16,10
19,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,14,10
126,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,13,13
126,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,13,13
126,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,8,13
126,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,12,13
126,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,11,13
126,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,14,13
126,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,13,13
97,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,16,16
97,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,15,16
97,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,9,16
97,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,18,16
97,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,17,16
97,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,16,16
97,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,16,16
82,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,16,16
82,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,15,16
82,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,11,16
82,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,17,16
82,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,18,16
82,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,16,16
82,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,14,16
71,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,16,16
71,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,17,16
71,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,12,16
71,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,16,16
71,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,17,16
71,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,16,16
71,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,14,16
47,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,RET,RET
47,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,RET,RET
47,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,RET,RET
47,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,RET,RET
47,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,RET,RET
47,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,RET,RET
47,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,RET,RET
72,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,16,16
72,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,14,16
72,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,10,16
72,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,17,16
72,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,17,16
72,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,16,16
72,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,16,16
75,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,16,16
75,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,15,16
75,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,9,16
75,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,16,16
75,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,16,16
75,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,16,16
75,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,16,16
94,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,7,7
94,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,2,7
94,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,3,7
94,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,6,7
94,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,7,7
94,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,14,7
94,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,13,7
129,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,14,14
129,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,12,14
129,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,8,14
129,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,18,14
129,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,17,14
129,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,11,14
129,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,12,14
40,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,13,13
40,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,14,13
40,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,10,13
40,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,13,13
40,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,12,13
40,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,11,13
40,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,12,13
89,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,14,14
89,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,14,14
89,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,7,14
89,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,15,14
89,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,16,14
89,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,14,14
89,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,11,14
142,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,13,13
142,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,12,13
142,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,5,13
142,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,12,13
142,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,12,13
142,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,14,13
142,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,14,13
12,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,RET,RET
12,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,RET,RET
12,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,RET,RET
12,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,RET,RET
12,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,RET,RET
12,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,RET,RET
12,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,RET,RET
106,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,12,12
106,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,13,12
106,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,8,12
106,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,12,12
106,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,13,12
106,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,11,12
106,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,12,12
49,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,10,10
49,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,8,10
49,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,6,10
49,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,8,10
49,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,11,10
49,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,14,10
49,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,11,10
42,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,10,10
